src,dst
1441,18489
1442,5152
1442,5597
1442,6876
1442,8181
1442,13570
1442,18614
1443,1467
1443,1623
1443,1733
1443,2371
1443,2513
1443,2747
1443,2836
1443,3172
1443,4518
1443,5738
1443,7763
1443,8059
1443,8065
1443,8473
1443,10054
1443,10160
1443,10826
1443,11570
1443,12103
1443,13668
1443,15739
1443,16215
1443,16977
1443,17154
1443,17719
1443,19695
1444,1643
1444,2873
1444,3636
1444,3996
1444,4756
1444,5213
1444,5402
1444,6105
1444,6195
1444,6351
1444,7231
1444,7377
1444,7613
1444,9407
1444,9493
1444,11122
1444,13226
1444,13302
1444,14295
1444,14306
1444,15062
1444,15346
1444,17784
1445,2874
1445,3728
1445,3932
1445,4417
1445,4441
1445,5601
1445,5632
1445,6100
1445,6176
1445,6721
1445,6805
1445,9302
1445,9678
1445,10099
1445,11512
1445,12365
1445,14967
1445,16029
1445,17008
1445,17058
1445,17682
1445,18359
1446,1509
1446,1586
1446,2024
1446,2197
1446,2927
1446,3968
1446,4049
1446,4752
1446,6023
1446,6027
1446,6084
1446,7507
1446,9628
1446,11044
1446,12802
1446,13867
1446,13973
1446,14380
1446,16007
1446,18358
1446,19095
1447,1670
1447,2056
1447,2087
1447,2511
1447,2902
1447,3067
1447,3288
1447,3763
1447,3858
1447,4274
1447,5135
1447,5877
1447,6088
1447,6160
1447,7048
1447,7075
1447,7846
1447,7991
1447,9671
1447,10759
1447,11243
1447,11599
1447,11766
1447,12107
1447,12765
1447,13201
1447,14514
1447,15390
1447,15853
1447,17030
1447,17549
1447,17891
1447,19022
1448,5153
1448,9239
1449,1454
1449,1971
1449,1990
1449,2138
1449,2171
1449,2766
1449,3831
1449,4706
1449,4963
1449,5324
1449,7926
1449,9028
1449,11920
1449,11984
1449,13888
1449,14646
1449,14850
1449,15458
1449,17830
1449,19055
1450,1548
1450,1622
1450,3185
1450,3296
1450,3410
1450,3926
1450,4304
1450,5560
1450,5811
1450,6451
1450,6501
1450,6674
1450,6911
1450,7084
1450,7407
1450,7740
1450,7968
1450,8146
1450,13810
1450,14517
1450,15989
1450,16205
1450,16953
1450,18101
1450,19055
1450,19333
1451,2301
1451,7543
1451,8627
1451,11224
1451,11257
1451,13443
1452,1520
1452,1766
1452,3417
1452,3478
1452,5559
1452,5654
1452,6809
1452,7511
1452,7519
1452,7628
1452,7906
1452,8051
1452,8285
1452,8506
1452,9744
1452,10403
1452,10873
1452,11911
1452,12526
1452,12534
1452,12942
1452,13285
1452,14790
1452,15918
1452,18497
1452,19113
1452,19366
1453,1554
1453,1708
1453,2129
1453,2294
1453,2632
1453,3125
1453,3138
1453,3244
1453,3804
1453,7953
1453,11091
1453,12116
1453,12788
1453,16566
1453,17487
1453,17652
1454,1488
1454,1669
1454,1789
1454,4952
1454,6194
1454,7261
1454,8200
1454,10941
1454,14199
1454,14612
1454,15227
1455,2274
1455,2880
1455,3396
1455,4294
1455,5202
1455,6855
1455,7034
1455,7312
1455,10799
1455,14812
1455,15782
1455,17050
1455,18149
1456,2248
1456,2427
1456,2904
1456,3298
1456,3502
1456,6046
1456,6118
1456,8201
1456,9406
1456,10381
1456,11573
1456,13357
1456,13420
1456,14157
1456,18276
1457,2228
1457,2831
1457,3454
1457,4277
1457,4843
1457,4889
1457,5370
1457,5584
1457,8047
1457,12398
1457,14062
1457,15622
1457,16023
1457,16410
1457,16860
1457,16872
1457,17749
1457,17911
1458,1610
1458,2234
1458,3649
1458,3697
1458,4550
1458,5003
1458,6853
1458,7902
1458,11165
1459,1523
1459,1634
1459,2692
1459,3564
1459,3665
1459,3726
1459,4044
1459,4838
1459,5231
1459,7253
1459,11547
1459,12244
1459,12274
1459,13116
1459,13749
1459,19320
1459,19545
1459,19964
1460,1533
1460,2693
1460,2912
1460,3135
1460,3786
1460,3816
1460,4554
1460,5055
1460,5915
1460,6167
1460,6758
1460,7184
1460,12133
1460,13086
1460,13573
1460,13579
1460,13831
1460,15040
1460,15398
1460,16394
1460,17482
1460,19105
1461,1935
1461,2132
1461,2618
1461,2631
1461,5427
1461,6189
1461,6704
1461,7671
1461,8675
1461,8970
1461,9243
1461,9729
1461,10595
1461,11618
1461,11836
1461,12310
1461,12648
1462,2395
1462,2957
1462,5854
1462,6460
1462,8444
1462,8537
1462,9019
1463,1490
1463,1919
1463,2743
1463,3226
1463,3380
1463,3488
1463,5494
1463,5498
1463,5548
1463,5578
1463,5777
1463,6768
1463,6836
1463,6891
1463,7116
1463,7541
1463,7760
1463,8763
1463,9512
1463,10250
1463,10712
1463,11956
1463,13538
1463,14563
1463,16804
1463,17077
1463,18021
1464,3226
1464,4097
1464,8984
1464,9028
1464,9693
1464,10354
1464,14979
1465,2047
1465,2724
1465,2990
1465,4342
1465,5662
1465,8247
1465,10194
1465,13947
1465,14706
1466,1684
1466,3622
1466,5083
1466,5659
1466,6619
1466,6831
1466,8786
1466,11793
1466,12679
1466,12885
1466,15697
1466,16001
1466,16714
1467,1794
1467,2526
1467,2545
1467,2880
1467,4375
1467,5119
1467,5284
1467,6175
1467,6266
1467,9568
1467,11205
1467,12562
1467,16160
1467,16203
1467,19572
1468,2346
1468,4543
1468,10814
1468,11303
1468,14589
1468,18188
1469,1597
1469,1654
1469,2408
1469,2746
1469,5918
1469,6202
1469,6564
1469,8265
1469,14111
1469,14752
1469,15426
1469,19948
1470,1880
1470,1992
1470,2166
1470,2263
1470,3263
1470,3516
1470,5255
1470,6175
1470,6503
1470,6836
1470,10546
1470,11500
1470,12935
1470,13642
1470,17656
1470,18174
1470,18621
1470,19126
1470,19736
1471,2018
1471,4758
1471,8042
1471,10585
1471,12247
1471,12594
1471,13390
1471,13708
1471,18038
1472,1785
1472,1804
1472,2319
1472,2494
1472,2635
1472,2911
1472,3813
1472,3964
1472,4114
1472,4357
1472,4392
1472,4600
1472,4775
1472,6199
1472,6426
1472,6912
1472,7026
1472,7219
1472,7240
1472,9229
1472,9787
1472,9791
1472,12931
1472,13401
1472,15212
1472,15531
1472,16160
1472,17355
1472,18203
1473,2322
1473,3760
1473,4233
1473,4573
1473,4705
1473,6645
1473,7250
1473,7667
1473,9314
1473,10290
1473,10476
1473,11979
1473,12079
1473,13840
1473,13953
1473,14450
1473,15294
1473,16868
1473,19042
1474,2813
1474,4368
1474,7420
1474,7666
1474,8025
1474,9056
1474,9299
1474,11865
1474,14609
1474,15304
1474,15773
1475,1977
1475,2345
1475,3087
1475,3535
1475,4192
1475,4874
1475,10198
1475,11776
1475,11993
1475,12086
1475,13021
1475,14150
1475,15920
1476,1486
1476,1730
1476,2137
1476,2638
1476,2915
1476,3103
1476,3208
1476,3619
1476,3825
1476,3961
1476,4385
1476,4529
1476,4652
1476,5164
1476,5621
1476,5994
1476,6620
1476,6743
1476,8228
1476,8595
1476,9253
1476,9466
1476,9515
1476,10390
1476,10453
1476,11668
1476,12279
1476,12719
1476,15019
1476,16583
1476,17212
1476,17599
1476,17633
1476,18520
1476,19427
1476,19908
1477,1563
1477,1602
1477,2036
1477,2040
1477,2504
1477,2572
1477,3063
1477,3291
1477,3922
1477,3939
1477,4355
1477,4376
1477,4476
1477,4526
1477,6158
1477,6196
1477,6466
1477,6890
1477,7391
1477,8672
1477,11025
1477,15165
1477,15868
1477,17349
1477,17627
1477,18500
1477,19370
1478,1484
1478,2113
1478,2279
1478,2434
1478,3762
1478,4985
1478,5197
1478,7237
1478,7552
1478,9926
1478,11041
1478,11202
1478,12897
1478,12989
1478,13836
1478,15349
1478,16116
1478,17353
1478,18940
1478,19867
1479,1745
1479,3979
1479,5082
1479,5108
1479,7008
1479,7839
1479,10927
1479,12916
1479,13808
1479,18524
1480,1640
1480,1678
1480,1768
1480,1886
1480,2023
1480,2036
1480,2470
1480,2639
1480,3268
1480,3397
1480,3550
1480,3772
1480,4179
1480,4283
1480,4669
1480,4933
1480,5351
1480,5354
1480,7310
1480,8054
1480,8246
1480,8601
1480,9227
1480,9710
1480,10713
1480,11528
1480,12825
1480,14739
1481,1601
1481,2017
1481,6214
1481,6330
1481,6484
1481,6920
1481,6945
1481,7920
1481,9431
1481,9580
1481,10190
1481,11746
1481,13931
1481,14782
1481,15731
1481,16196
1481,17525
1481,18069
1482,1527
1482,1787
1482,2106
1482,4213
1482,5073
1482,6404
1482,6968
1482,11089
1482,16932
1483,1504
1483,3473
1483,8714
1483,9211
1483,18646
1483,19571
1483,19785
1484,2242
1484,3073
1484,3234
1484,3553
1484,4020
1484,4042
1484,4058
1484,4584
1484,4671
1484,4678
1484,8050
1484,10367
1484,12596
1484,12834
1484,16519
1484,17939
1484,18822
1484,19449
1484,19711
1485,1875
1485,2251
1485,2305
1485,2663
1485,2931
1485,5133
1485,5854
1485,5947
1485,7005
1485,10782
1485,12872
1485,14610
1485,14838
1485,15100
1485,17981
1485,19361
1486,3173
1486,3392
1486,3946
1486,5410
1486,7779
1486,10359
1486,10815
1486,11762
1486,12864
1486,15770
1486,16814
1487,1902
1487,2128
1487,2997
1487,3093
1487,4639
1487,5024
1487,5385
1487,7168
1487,9460
1487,12153
1487,13019
1487,14271
1487,14944
1487,16364
1487,17169
1487,18812
1488,2115
1488,2469
1488,2812
1488,2885
1488,4692
1488,4788
1488,4904
1488,5243
1488,6078
1488,6108
1488,11578
1488,13098
1488,13361
1488,15126
1488,16159
1488,17885
1488,19897
1489,2392
1489,2879
1489,3734
1489,3876
1489,4000
1489,5215
1489,7757
1489,7866
1489,9356
1489,9549
1489,10239
1489,10295
1489,10929
1489,11120
1489,12172
1489,12728
1489,13002
1489,16084
1489,18277
1489,19486
1490,1607
1490,1917
1490,2002
1490,4242
1490,5439
1490,6917
1490,7223
1490,7382
1490,7678
1490,7705
1490,7789
1490,8821
1490,10278
1490,10796
1490,11030
1490,13289
1490,13546
1490,13626
1490,14248
1490,18008
1490,18950
1491,2389
1491,2489
1491,2746
1491,2762
1491,3036
1491,3879
1491,3947
1491,4185
1491,5386
1491,7965
1491,8797
1491,9652
1491,9920
1491,11129
1491,13920
1491,16481
1491,17650
1491,17785
1491,18411
1492,1592
1492,1854
1492,2215
1492,2283
1492,2307
1492,2495
1492,2939
1492,4326
1492,6467
1492,6489
1492,6609
1492,7285
1492,9777
1492,10322
1492,11013
1492,11353
1492,11618
1492,13042
1492,18298
1493,1998
1493,2164
1493,4875
1493,7736
1493,8362
1493,9293
1493,10172
1493,12028
1493,13057
1493,15398
1493,16635
1493,19505
1494,1495
1494,3746
1494,5806
1494,11030
1494,11949
1494,12999
1494,18353
1495,1542
1495,1682
1495,1766
1495,2049
1495,4036
1495,5219
1495,5252
1495,6679
1495,6683
1495,6951
1495,7595
1495,7658
1495,9084
1495,10963
1495,12711
1495,17791
1495,18526
1495,19543
1496,1505
1496,1614
1496,2276
1496,2508
1496,2509
1496,2924
1496,3084
1496,3583
1496,4112
1496,4772
1496,5261
1496,5535
1496,5979
1496,6909
1496,9499
1496,14718
1496,15075
1496,15581
1496,15944
1496,16363
1496,16442
1496,17805
1497,1888
1497,5826
1497,6338
1498,2842
1498,4788
1498,5889
1498,6017
1498,6340
1498,6698
1498,7436
1498,9826
1498,10979
1498,15716
1499,1767
1499,2311
1499,5687
1499,6628
1499,8313
1499,9510
1499,13613
1499,15615
1499,19842
1500,1796
1500,3203
1500,3215
1500,3582
1500,4148
1500,4346
1500,4492
1500,5114
1500,5987
1500,6055
1500,6951
1500,7309
1500,7332
1500,7989
1500,9512
1500,10210
1500,10404
1500,11393
1500,11462
1500,12841
1500,13133
1500,13904
1500,17934
1500,18134
1501,2159
1501,7209
1501,9738
1501,10890
1501,16552
1502,4437
1502,8076
1502,8081
1502,10490
1502,10972
1502,14770
1503,2299
1503,3052
1503,3055
1503,3540
1503,4669
1503,6277
1503,7018
1503,7806
1503,8091
1503,8525
1503,13844
1503,14858
1503,19547
1503,19614
1504,1826
1504,2527
1504,2540
1504,3235
1504,4006
1504,6134
1504,7012
1504,7982
1504,8456
1504,9238
1504,11847
1504,12381
1504,12772
1504,14374
1505,2580
1505,2644
1505,2774
1505,4420
1505,6492
1505,8150
1505,8279
1505,8460
1505,10374
1505,12055
1505,12644
1505,14007
1505,16600
1505,16750
1505,18380
1505,18649
1506,1734
1506,1918
1506,2407
1506,3415
1506,3529
1506,4098
1506,4959
1506,5022
1506,5430
1506,5611
1506,7135
1506,9162
1506,15094
1506,15124
1506,16425
1506,16864
1506,17543
1506,19116
1506,19676
1507,2077
1507,2174
1507,2980
1507,3069
1507,3883
1507,4913
1507,5437
1507,5574
1507,8056
1507,8107
1507,9413
1507,9613
1507,10157
1507,12363
1507,13555
1507,15484
1507,17040
1507,19975
1508,2145
1508,2309
1508,2774
1508,3679
1508,4053
1508,4157
1508,5452
1508,5550
1508,5702
1508,5838
1508,6377
1508,7733
1508,8102
1508,9682
1508,11462
1508,11936
1508,16707
1508,17715
1509,2001
1509,2251
1509,2870
1509,3684
1509,4452
1509,4994
1509,5135
1509,5184
1509,5459
1509,5502
1509,6387
1509,7067
1509,7074
1509,7116
1509,7964
1509,10661
1509,11215
1509,13223
1509,13243
1509,13610
1509,14393
1509,16028
1509,16083
1509,16209
1509,17642
1509,18741
1509,19287
1509,19336
1510,1701
1510,1798
1510,1837
1510,1876
1510,1906
1510,2139
1510,2185
1510,2982
1510,3761
1510,4556
1510,4563
1510,5120
1510,6176
1510,7935
1510,8105
1510,8273
1510,9177
1510,9535
1510,9637
1510,13158
1510,14268
1510,16296
1510,18724
1510,19094
1510,19953
1511,2727
1511,2814
1511,2901
1511,4012
1511,4951
1511,6072
1511,6212
1511,7071
1511,8738
1511,8895
1511,9116
1511,9513
1511,9941
1511,9951
1511,10420
1511,10431
1511,10854
1511,11428
1511,11487
1511,11899
1511,12077
1511,13468
1511,13788
1511,15279
1511,16606
1511,17163
1511,19543
1511,19718
1512,6641
1512,6682
1512,7156
1512,7296
1512,8286
1513,1537
1513,3092
1513,3128
1513,4027
1513,4726
1513,11076
1513,13804
1513,15875
1513,18265
1513,19368
1514,1574
1514,2628
1514,2782
1514,3928
1514,4298
1514,4527
1514,5086
1514,5606
1514,6344
1514,6863
1514,8592
1514,8722
1514,9933
1514,10471
1514,11391
1514,11781
1514,12038
1514,12364
1514,12769
1514,13043
1514,14106
1514,14651
1514,15411
1514,17354
1515,1738
1515,1918
1515,2512
1515,3346
1515,3475
1515,3836
1515,4072
1515,4327
1515,5228
1515,5590
1515,6327
1515,6598
1515,7982
1515,8598
1515,9619
1515,9693
1515,10088
1515,10182
1515,10589
1515,10960
1515,11768
1515,12848
1515,13746
1515,14186
1515,16814
1515,18473
1516,2944
1516,5299
1516,7782
1516,13628
1516,14698
1517,1636
1517,1666
1517,2249
1517,2339
1517,2377
1517,2445
1517,2479
1517,3222
1517,3315
1517,3991
1517,5425
1517,5741
1517,6405
1517,7331
1517,10136
1517,10470
1517,11096
1517,11775
1517,12517
1517,12688
1517,16128
1517,17702
1518,1645
1518,1719
1518,2397
1518,2411
1518,3555
1518,3712
1518,3943
1518,4728
1518,5267
1518,6092
1518,6208
1518,6386
1518,7370
1518,8891
1518,8982
1518,9237
1518,9434
1518,11368
1518,11469
1518,13094
1518,14199
1518,15599
1518,17503
1518,17541
1518,17655
1518,17838
1518,18615
1518,18887
1519,2780
1519,3760
1519,4731
1519,5934
1519,10607
1519,13190
1519,13784
1519,16257
1519,16356
1519,17560
1519,17917
1519,19520
1520,1665
1520,2344
1520,2619
1520,3577
1520,3695
1520,3855
1520,5241
1520,5693
1520,6866
1520,6887
1520,7916
1520,8024
1520,8827
1520,8932
1520,9255
1520,11826
1520,12904
1520,13601
1520,13834
1520,14119
1520,14167
1520,14489
1520,14850
1520,15927
1520,17755
1520,18837
1521,1706
1521,1762
1521,2032
1521,2290
1521,2846
1521,2999
1521,3995
1521,7256
1521,7287
1521,7311
1521,7931
1521,8652
1521,9357
1521,10229
1521,10268
1521,10819
1521,11258
1521,11814
1521,12320
1521,12655
1521,12755
1521,13521
1521,13809
1521,14498
1521,15111
1521,15184
1521,15470
1521,16637
1522,1629
1522,1819
1522,1953
1522,2780
1522,3233
1522,3446
1522,3611
1522,4280
1522,4433
1522,4717
1522,4921
1522,5604
1522,6208
1522,6301
1522,6516
1522,7145
1522,9172
1522,9936
1522,11170
1522,13874
1522,14970
1522,18249
1523,1640
1523,1795
1523,2019
1523,2195
1523,2464
1523,2717
1523,2865
1523,2888
1523,3236
1523,3559
1523,3859
1523,4054
1523,4329
1523,5286
1523,5367
1523,6165
1523,6380
1523,7392
1523,7572
1523,8083
1523,8108
1523,8758
1523,10777
1523,10964
1523,11995
1523,12246
1523,12685
1523,13113
1523,13206
1523,13891
1523,14165
1523,14516
1523,16511
1523,17900
1523,18411
1523,18529
1523,18626
1523,19035
1523,19128
1524,1528
1524,3414
1524,3680
1524,6875
1524,9802
1524,13013
1524,13233
1524,13344
1524,16442
1524,18226
1525,1709
1525,1733
1525,1960
1525,3300
1525,3322
1525,5331
1525,5563
1525,5652
1525,5695
1525,5988
1525,6748
1525,7088
1525,7959
1525,8281
1525,8780
1525,9672
1525,10406
1525,11460
1525,12563
1525,13872
1526,1735
1526,3704
1526,4939
1526,6535
1526,6683
1526,7423
1526,11424
1526,13577
1526,16364
1526,17748
1526,18268
1527,1660
1527,1720
1527,2239
1527,3041
1527,4036
1527,4066
1527,4676
1527,4798
1527,5132
1527,5952
1527,6791
1527,6928
1527,8170
1527,8936
1527,9403
1527,9848
1527,10481
1527,11015
1527,15057
1527,15503
1527,16875
1527,18920
1527,19177
1528,1623
1528,2308
1528,2847
1528,3974
1528,4352
1528,5586
1528,6399
1528,7103
1528,8247
1528,9368
1528,12177
1528,13147
1528,14539
1528,14666
1528,17801
1528,18743
1528,19753
1529,1690
1529,1839
1529,2065
1529,3331
1529,3677
1529,4261
1529,4593
1529,4767
1529,7937
1529,8070
1529,9521
1529,10375
1529,12670
1529,13333
1529,15296
1529,15927
1529,18030
1529,18784
1530,2889
1530,3966
1530,4149
1530,4246
1530,6118
1530,11223
1530,11254
1530,13609
1530,13796
1530,13953
1531,2708
1531,3137
1531,4560
1531,7517
1531,8618
1531,9440
1531,12613
1531,13252
1531,14424
1531,18261
1531,18362
1532,2657
1532,2850
1532,3220
1532,3429
1532,4135
1532,4908
1532,5130
1532,7722
1532,8372
1532,9143
1532,10092
1532,10662
1532,11162
1532,11588
1532,12273
1532,15374
1532,16047
1532,17589
1532,18483
1533,2789
1533,5421
1533,7964
1533,9125
1533,17256
1534,1535
1534,1550
1534,1994
1534,2114
1534,8747
1534,9360
1534,11232
1534,12097
1534,12969
1534,15093
1534,16051
1534,17851
1535,2146
1535,2769
1535,4791
1535,5715
1535,8887
1535,9091
1535,12295
1535,14416
1535,15022
1535,17286
1535,18351
1536,2721
1536,3125
1536,3370
1536,4295
1536,7464
1536,7960
1536,8921
1536,9478
1536,10903
1536,15547
1537,3375
1537,3916
1537,4300
1537,6858
1537,6910
1537,8270
1537,8428
1537,10081
1537,10899
1538,2541
1538,2940
1538,3573
1538,3799
1538,4161
1538,4782
1538,6551
1538,7995
1538,8932
1538,9139
1538,9575
1538,14522
1538,15310
1538,16670
1538,17768
1539,1582
1539,1761
1539,4768
1539,5280
1539,6601
1539,6917
1539,7548
1539,7951
1539,8604
1539,10135
1539,10406
1539,10539
1539,10721
1539,11997
1539,12272
1539,13415
1539,13502
1539,14097
1539,14352
1539,15154
1539,16791
1539,18970
1539,19227
1539,19737
1540,3212
1540,6646
1540,7429
1540,8566
1540,9440
1540,9916
1540,16143
1540,19080
1541,1789
1541,2569
1541,2985
1541,3893
1541,5004
1541,11770
1541,14039
1541,18001
1541,19404
1541,19950
1542,1675
1542,1857
1542,1919
1542,3597
1542,4353
1542,4378
1542,4609
1542,5063
1542,6942
1542,6948
1542,9480
1542,9553
1542,10092
1542,10509
1542,11227
1542,12352
1542,12500
1542,13166
1542,15221
1542,16542
1542,19369
1543,2386
1543,4048
1543,6674
1543,9968
1543,11783
1543,12135
1543,12469
1543,14938
1543,18419
1543,18450
1544,1817
1544,2871
1544,3077
1544,3290
1544,3599
1544,3666
1544,3785
1544,4017
1544,4557
1544,4558
1544,4716
1544,4873
1544,6779
1544,7123
1544,7206
1544,7964
1544,8396
1544,9666
1544,10701
1544,11814
1544,11928
1544,12014
1544,12106
1544,12394
1544,12495
1544,12738
1544,13198
1544,13303
1544,16101
1544,17690
1544,17791
1544,18014
1544,18270
1544,18929
1544,19588
1544,19974
1545,3280
1545,3715
1545,4002
1545,5158
1545,5472
1545,14334
1545,19146
1546,1573
1546,1663
1546,2736
1546,3165
1546,3909
1546,4112
1546,5573
1546,5889
1546,7670
1546,8004
1546,8182
1546,9194
1546,10217
1546,10353
1546,10407
1546,14331
1546,14667
1547,2574
1547,2821
1547,3218
1547,3380
1547,4416
1547,4747
1547,5688
1547,7290
1547,8047
1547,8083
1547,10281
1547,12194
1547,13983
1547,14513
1547,14730
1547,15690
1547,18733
1547,19089
1548,2121
1548,2141
1548,3766
1548,4586
1548,6383
1548,7299
1548,8639
1548,9262
1548,12571
1548,12643
1548,14464
1548,14913
1548,18748
1548,19256
1548,19847
1549,1789
1549,1845
1549,1861
1549,2170
1549,2253
1549,2409
1549,2526
1549,2596
1549,3281
1549,3817
1549,4587
1549,4816
1549,5517
1549,7423
1549,7610
1549,8128
1549,9483
1549,9726
1549,10549
1549,12585
1549,13711
1549,13897
1549,17092
1549,18107
1549,19518
1550,1774
1550,1844
1550,2637
1550,3530
1550,5349
1550,6331
1550,8118
1550,8289
1550,9803
1550,9955
1550,10118
1550,11092
1550,11925
1550,12034
1550,12086
1550,12202
1550,12979
1550,14792
1550,16436
1550,16846
1550,18418
1550,18462
1550,18508
1550,19718
1551,1848
1551,2630
1551,2861
1551,3334
1551,4259
1551,5260
1551,5701
1551,6028
1551,6104
1551,6708
1551,7918
1551,12775
1551,15591
1551,16599
1551,16638
1551,16651
1551,18426
1551,19209
1552,1734
1552,1824
1552,1871
1552,2166
1552,2806
1552,2958
1552,3552
1552,4468
1552,5034
1552,5157
1552,5776
1552,5949
1552,7634
1552,8344
1552,8457
1552,8841
1552,10014
1552,14936
1552,16610
1552,17394
1552,17897
1553,2191
1553,2672
1553,2738
1553,3099
1553,3576
1553,3955
1553,4991
1553,5722
1553,7337
1553,7373
1553,8467
1553,9241
1553,9663
1553,11538
1553,11667
1553,12589
1553,15902
1553,16395
1553,17054
1553,18060
1553,19063
1553,19199
1554,3214
1554,3346
1554,3447
1554,4124
1554,5853
1554,6009
1554,6197
1554,7290
1554,7397
1554,8987
1554,8999
1554,9188
1554,9283
1554,9580
1554,10610
1554,11852
1554,13893
1554,14530
1554,15812
1554,16747
1554,19291
1554,19355
1554,19615
1555,2384
1555,2675
1555,2789
1555,3476
1555,5063
1555,6273
1555,6302
1555,6740
1555,7046
1555,10372
1555,11000
1555,12459
1555,16098
1556,1984
1556,2027
1556,2856
1556,3632
1556,6332
1556,6830
1556,7507
1556,7527
1556,7738
1556,8561
1556,9070
1556,10465
1556,12396
1556,13632
1556,15902
1556,17933
1557,2705
1557,3005
1557,3349
1557,4155
1557,4243
1557,5216
1557,7597
1557,7846
1557,7933
1557,8744
1557,9054
1557,9077
1557,11472
1557,12832
1557,13657
1557,15541
1557,18748
1557,19468
1557,19556
1558,2481
1558,3848
1558,4144
1558,4691
1558,5006
1558,5021
1558,5690
1558,7350
1558,7430
1558,7503
1558,8077
1558,8589
1558,13126
1558,13840
1558,16715
1558,17584
1558,19104
1559,2193
1559,2265
1559,2944
1559,4090
1559,6324
1559,13844
1559,15934
1559,16781
1559,17325
1559,17897
1559,18189
1559,18526
1559,19323
1559,19805
1560,1943
1560,3224
1560,4350
1560,13593
1560,13690
1560,15345
1560,19337
1561,2185
1561,2189
1561,2524
1561,3116
1561,4321
1561,4796
1561,5304
1561,5829
1561,7829
1561,8760
1561,9330
1561,16231
1561,16295
1561,19045
1562,6832
1562,11197
1562,16528
1563,2268
1563,3053
1563,3793
1563,4920
1563,7205
1563,7308
1563,9161
1563,11105
1563,14539
1563,18712
1563,18768
1564,1869
1564,1933
1564,1969
1564,2163
1564,2180
1564,3767
1564,4030
1564,7670
1564,9962
1564,11433
1564,14469
1565,3598
1565,4489
1565,11106
1565,16807
1565,17601
1565,18559
1566,2502
1566,2529
1566,2543
1566,3373
1566,4038
1566,6896
1566,10078
1566,13120
1566,16881
1567,2245
1567,2421
1567,2967
1567,6228
1567,6864
1567,6939
1567,7044
1567,7985
1567,8765
1567,8880
1567,9363
1567,10013
1567,10771
1567,11343
1567,16549
1567,17936
1567,18026
1568,1599
1568,1624
1568,2140
1568,3784
1568,4440
1568,5809
1568,5878
1568,7145
1568,7264
1568,8771
1568,9962
1568,10316
1568,11976
1568,13707
1568,14773
1568,19186
1569,1574
1569,2769
1569,3860
1569,6203
1569,7954
1569,9311
1569,9725
1569,9840
1569,12641
1569,15175
1569,15424
1569,15483
1569,16669
1569,19988
1570,3950
1570,4490
1570,6448
1570,9206
1570,12009
1570,15975
1570,18986
1571,1832
1571,1874
1571,1882
1571,1961
1571,2071
1571,3464
1571,3930
1571,3990
1571,4130
1571,4157
1571,5034
1571,6768
1571,6895
1571,6996
1571,8944
1571,9180
1571,9489
1571,9693
1571,10341
1571,11225
1571,14198
1571,14243
1571,15311
1571,17038
1571,17094
1571,17812
1572,1694
1572,1761
1572,2280
1572,4041
1572,4119
1572,4176
1572,4299
1572,4546
1572,5381
1572,6589
1572,6697
1572,7175
1572,7656
1572,10251
1572,10285
1572,12226
1572,12820
1572,13327
1572,13366
1572,13538
1572,14079
1572,15024
1572,15373
1572,15478
1572,16895
1572,17087
1572,17182
1572,18811
1573,1758
1573,2003
1573,3825
1573,4103
1573,4872
1573,4926
1573,4968
1573,5091
1573,5869
1573,6051
1573,6523
1573,6595
1573,6752
1573,6866
1573,6993
1573,7089
1573,7332
1573,8021
1573,9264
1573,9295
1573,10121
1573,10558
1573,11960
1573,11964
1573,13041
1573,13564
1573,14147
1573,14439
1573,15553
1573,15993
1573,17684
1573,18177
1573,18582
1574,1609
1574,1929
1574,4123
1574,4513
1574,5049
1574,8789
1574,9410
1574,11856
1574,13433
1574,13497
1574,13624
1574,15077
1574,16073
1575,1965
1575,1991
1575,3279
1575,3295
1575,3934
1575,4400
1575,4978
1575,7747
1575,8602
1575,8827
1575,9092
1575,9605
1575,11195
1575,11947
1575,12430
1575,13322
1575,14148
1575,14905
1575,14961
1575,15898
1575,17220
1576,1615
1576,1915
1576,2443
1576,2445
1576,2750
1576,3226
1576,5008
1576,6530
1576,6814
1576,6960
1576,7137
1576,8199
1576,9215
1576,11766
1576,13261
1576,13432
1576,13984
1576,14643
1576,16938
1576,17739
1576,18056
1577,1695
1577,1821
1577,2948
1577,3233
1577,4589
1577,4825
1577,6431
1577,11965
1577,12683
1577,15539
1577,16090
1577,16811
1578,1613
1578,2538
1578,2553
1578,3432
1578,3481
1578,4439
1578,6669
1578,6932
1578,9282
1578,9817
1578,11686
1578,11791
1578,16537
1578,17979
1578,18887
1579,1642
1579,1650
1579,1656
1579,1975
1579,2370
1579,2402
1579,2603
1579,2638
1579,2897
1579,3135
1579,3246
1579,3838
1579,3987
1579,4656
1579,4784
1579,5774
1579,6909
1579,7590
1579,9870
1579,10226
1579,11078
1579,12656
1579,14322
1579,15813
1579,16209
1579,17432
1579,17697
1579,17712
1579,17932
1580,1618
1580,2156
1580,3077
1580,3178
1580,3242
1580,4344
1580,4396
1580,5496
1580,7251
1580,7440
1580,8616
1580,8787
1580,9610
1580,9768
1580,10006
1580,10543
1580,13351
1580,13959
1580,17775
1580,17819
1580,18952
1581,1649
1581,1748
1581,1800
1581,1867
1581,3609
1581,3893
1581,6326
1581,9945
1581,10725
1581,11135
1581,15406
1581,19773
1582,1640
1582,2641
1582,3554
